$Well : 150
DEPTH      GR         CALI       NPHI       RHOB       LLS        LLD        DT         PayFlag    PERM_core  PHI_core   PHIE       ResFlag    SW_core    SW         VCL_core   VWCL       
M          GAPI       IN         V/V        G/C3       OHMM       OHMM       us/f                                        Dec                              Dec                   Dec        
$Format : 11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3590.3488  152.5892   12.2145    0.2381     2.6874     4.5027     4.2112     83.6117    0.0000     -999.0000  -999.0000  0.0213     0.0000     -999.0000  1.0000     -999.0000  0.7422     
3590.5012  152.9798   12.2078    0.2426     2.6963     4.5209     4.2297     83.5912    0.0000     -999.0000  -999.0000  0.0227     0.0000     -999.0000  1.0000     -999.0000  0.7445     
3590.6536  149.3866   12.2136    0.2434     2.6944     4.3764     4.0980     83.7060    0.0000     -999.0000  -999.0000  0.0288     0.0000     -999.0000  1.0000     -999.0000  0.7125     
3590.8060  151.9244   12.2216    0.2469     2.6897     4.0345     3.7739     85.0559    0.0000     -999.0000  -999.0000  0.0258     0.0000     -999.0000  1.0000     -999.0000  0.7487     
3590.9584  151.0002   12.2180    0.2431     2.6817     3.6259     3.3915     87.4248    0.0000     -999.0000  -999.0000  0.0259     0.0000     -999.0000  1.0000     -999.0000  0.7368     
3591.1108  156.7922   12.2158    0.2598     2.6826     3.3196     3.0984     88.1183    0.0000     -999.0000  -999.0000  0.0128     0.0000     -999.0000  1.0000     -999.0000  0.8124     
3591.2632  163.2313   12.2158    0.2764     2.6954     3.2853     3.0603     88.4074    0.0000     -999.0000  -999.0000  0.0050     0.0000     -999.0000  1.0000     -999.0000  0.8552     
3591.4156  167.0921   12.2158    0.2844     2.7203     3.3458     3.1162     88.3841    0.0000     -999.0000  -999.0000  0.0030     0.0000     -999.0000  1.0000     -999.0000  0.8758     
3591.5680  166.3647   12.2331    0.2734     2.7279     3.3929     3.1541     88.4553    0.0000     -999.0000  -999.0000  0.0045     0.0000     -999.0000  1.0000     -999.0000  0.8587     
3591.7204  165.4956   12.1938    0.2653     2.7185     3.4415     3.1973     89.4892    0.0000     -999.0000  -999.0000  0.0047     0.0000     -999.0000  1.0000     -999.0000  0.8567     
3591.8728  165.5310   12.2161    0.2557     2.6994     3.5097     3.2533     89.2603    0.0000     -999.0000  -999.0000  0.0044     0.0000     -999.0000  1.0000     -999.0000  0.8598     
3592.0252  167.5958   12.2433    0.2525     2.6976     3.6905     3.4201     87.9927    0.0000     -999.0000  -999.0000  0.0034     0.0000     -999.0000  1.0000     -999.0000  0.8704     
3592.1776  167.9377   12.2536    0.2548     2.7023     3.7855     3.5063     87.7813    0.0000     -999.0000  -999.0000  0.0030     0.0000     -999.0000  1.0000     -999.0000  0.8752     
3592.3300  170.1256   12.2500    0.2558     2.6954     3.8656     3.5878     87.6295    0.0000     -999.0000  -999.0000  0.0053     0.0000     -999.0000  1.0000     -999.0000  0.8570     
3592.4824  166.4463   12.2536    0.2476     2.6815     3.9330     3.6526     87.4625    0.0000     -999.0000  -999.0000  0.0150     0.0000     -999.0000  1.0000     -999.0000  0.8028     
3592.6348  162.3790   12.2645    0.2406     2.6728     3.9363     3.6642     87.1170    0.0000     -999.0000  -999.0000  0.0218     0.0000     -999.0000  1.0000     -999.0000  0.7818     
3592.7872  158.4105   12.2592    0.2610     2.6765     3.8678     3.6050     86.7201    0.0000     -999.0000  -999.0000  0.0201     0.0000     -999.0000  1.0000     -999.0000  0.7864     
3592.9396  157.6350   12.2674    0.2775     2.6830     3.8156     3.5662     86.5133    0.0000     -999.0000  -999.0000  0.0175     0.0000     -999.0000  1.0000     -999.0000  0.7945     
3593.0920  159.7046   12.2690    0.2730     2.6824     3.8169     3.5731     86.3141    0.0000     -999.0000  -999.0000  0.0127     0.0000     -999.0000  1.0000     -999.0000  0.8109     
3593.2444  163.0200   12.2419    0.2502     2.6768     3.8474     3.6186     86.6358    0.0000     -999.0000  -999.0000  0.0172     0.0000     -999.0000  1.0000     -999.0000  0.7950     
3593.3968  166.4844   12.2433    0.2416     2.6697     3.8901     3.6685     86.1666    0.0000     -999.0000  -999.0000  0.0205     0.0000     -999.0000  1.0000     -999.0000  0.7861     
3593.5492  165.3850   12.2363    0.2483     2.6674     3.9661     3.7482     86.0798    0.0000     -999.0000  -999.0000  0.0127     0.0000     -999.0000  1.0000     -999.0000  0.8107     
3593.7016  163.7341   12.2376    0.2534     2.6667     3.8981     3.6882     86.0052    0.0000     -999.0000  -999.0000  0.0100     0.0000     -999.0000  1.0000     -999.0000  0.8241     
3593.8540  165.0359   12.2398    0.2628     2.6687     3.7746     3.5798     85.5580    0.0000     -999.0000  -999.0000  0.0057     0.0000     -999.0000  1.0000     -999.0000  0.8509     
3594.0064  163.9017   12.2513    0.2565     2.6698     3.8252     3.6246     85.2784    0.0000     -999.0000  -999.0000  0.0129     0.0000     -999.0000  1.0000     -999.0000  0.8115     
3594.1588  159.9837   12.2500    0.2406     2.6719     3.9974     3.7989     83.8644    0.0000     -999.0000  -999.0000  0.0235     0.0000     -999.0000  1.0000     -999.0000  0.7621     
3594.3112  153.3191   12.2536    0.2188     2.6703     4.4636     4.2066     82.3381    0.0000     -999.0000  -999.0000  0.0232     0.0000     -999.0000  1.0000     -999.0000  0.6941     
3594.4636  153.9720   12.2500    0.2059     2.6672     5.1042     4.8533     82.1586    0.0000     -999.0000  -999.0000  0.0244     0.0000     -999.0000  1.0000     -999.0000  0.6697     
3594.6160  154.8927   12.2478    0.2078     2.6611     5.1356     4.8696     82.3327    0.0000     -999.0000  -999.0000  0.0288     0.0000     -999.0000  1.0000     -999.0000  0.6726     
3594.7684  154.0807   12.2478    0.2104     2.6550     4.8361     4.5802     82.1671    0.0000     -999.0000  -999.0000  0.0317     0.0000     -999.0000  1.0000     -999.0000  0.6686     
3594.9208  152.1111   12.2478    0.2135     2.6515     4.4569     4.2131     81.7334    0.0000     -999.0000  -999.0000  0.0331     0.0000     -999.0000  1.0000     -999.0000  0.6806     
3595.0732  151.6363   12.2478    0.2227     2.6533     4.3034     4.0638     81.5085    0.0000     -999.0000  -999.0000  0.0312     0.0000     -999.0000  1.0000     -999.0000  0.7231     
3595.2256  154.7712   12.2536    0.2351     2.6638     4.2718     4.0308     81.9698    0.0000     -999.0000  -999.0000  0.0248     0.0000     -999.0000  1.0000     -999.0000  0.7744     
3595.3780  157.3753   12.2500    0.2486     2.6525     4.1675     3.9277     84.1372    0.0000     -999.0000  -999.0000  0.0250     0.0000     -999.0000  1.0000     -999.0000  0.7745     
3595.5304  160.9064   12.2420    0.2495     2.6430     3.8526     3.6177     86.9008    0.0000     -999.0000  -999.0000  0.0282     0.0000     -999.0000  1.0000     -999.0000  0.7750     
3595.6828  165.3781   12.2600    0.2471     2.6940     3.4675     3.2484     87.7796    0.0000     -999.0000  -999.0000  0.0016     0.0000     -999.0000  1.0000     -999.0000  0.8718     
3595.8352  168.8710   12.2477    0.2511     2.8007     3.4148     3.1884     87.7889    0.0000     -999.0000  -999.0000  0.0001     0.0000     -999.0000  1.0000     -999.0000  0.8896     
3595.9876  167.6086   12.2456    0.2623     2.9009     3.4445     3.2166     87.7941    0.0000     -999.0000  -999.0000  0.0001     0.0000     -999.0000  1.0000     -999.0000  0.8684     
3596.1400  166.7938   12.2363    0.2674     2.9093     3.4484     3.2230     87.8045    0.0000     -999.0000  -999.0000  0.0001     0.0000     -999.0000  1.0000     -999.0000  0.8701     
3596.2924  167.5833   12.2433    0.2763     2.8628     3.4484     3.2259     87.8993    0.0000     -999.0000  -999.0000  0.0001     0.0000     -999.0000  1.0000     -999.0000  0.8885     
3596.4448  173.2157   12.2305    0.2836     2.8117     3.4462     3.2249     88.3490    0.0000     -999.0000  -999.0000  0.0002     0.0000     -999.0000  1.0000     -999.0000  0.9378     
3596.5972  173.1972   12.2353    0.2882     2.7449     3.3772     3.1600     88.0036    0.0000     -999.0000  -999.0000  0.0010     0.0000     -999.0000  1.0000     -999.0000  0.9150     
3596.7496  171.4946   12.2254    0.2790     2.7035     3.5459     3.3275     87.3809    0.0000     -999.0000  -999.0000  0.0021     0.0000     -999.0000  1.0000     -999.0000  0.8959     
3596.9020  166.0136   12.2284    0.2766     2.7092     3.7045     3.5049     86.8070    0.0000     -999.0000  -999.0000  0.0052     0.0000     -999.0000  1.0000     -999.0000  0.8474     
3597.0544  165.5506   12.2203    0.2784     2.7751     4.0783     3.8993     86.3465    0.0000     -999.0000  -999.0000  0.0001     0.0000     -999.0000  1.0000     -999.0000  0.8566     
3597.2068  162.9798   12.2187    0.2776     2.8138     4.4133     4.2319     85.7438    0.0000     -999.0000  -999.0000  0.0001     0.0000     -999.0000  1.0000     -999.0000  0.8235     
3597.3592  161.1014   12.2284    0.2615     2.7853     4.5006     4.3269     85.7756    0.0000     -999.0000  -999.0000  0.0046     0.0000     -999.0000  1.0000     -999.0000  0.7944     
3597.5116  149.4414   12.2318    0.2415     2.7266     4.5128     4.3399     85.7337    0.0000     -999.0000  -999.0000  0.0346     0.0000     -999.0000  1.0000     -999.0000  0.6460     
3597.6640  128.0215   12.2404    0.2264     2.6370     4.7509     4.5704     80.0696    0.0000     -999.0000  -999.0000  0.0800     0.1654     -999.0000  0.9528     -999.0000  0.4362     
3597.8164  101.5034   12.2438    0.2085     2.5608     4.9785     4.8664     77.6654    0.0000     -999.0000  -999.0000  0.1191     1.0000     -999.0000  0.7204     -999.0000  0.2134     
3597.9688  82.1743    12.2755    0.1798     2.5099     4.7741     4.6160     76.8518    0.0000     -999.0000  -999.0000  0.1273     1.0000     -999.0000  0.6962     -999.0000  0.0884     
3598.1212  73.1291    12.2994    0.1464     2.5183     13.4397    13.5788    76.9325    0.0000     -999.0000  -999.0000  0.1120     1.0000     -999.0000  0.4839     -999.0000  0.0416     
3598.2736  70.7133    12.3097    0.1275     2.5379     9.8459     10.0022    77.1678    0.0000     -999.0000  -999.0000  0.1054     1.0000     -999.0000  0.7627     -999.0000  0.0380     
3598.4260  71.8869    12.3061    0.1360     2.5391     6.3679     6.4187     77.3647    0.1654     -999.0000  -999.0000  0.1175     1.0000     -999.0000  0.7304     -999.0000  0.0579     
3598.5784  75.2735    12.3154    0.1755     2.5129     5.9595     5.9812     79.3113    1.0000     -999.0000  -999.0000  0.1455     1.0000     -999.0000  0.5746     -999.0000  0.0910     
3598.7308  78.7514    12.2796    0.2102     2.4686     5.7951     5.8098     80.0711    1.0000     -999.0000  -999.0000  0.1658     1.0000     -999.0000  0.4968     -999.0000  0.1174     
3598.8832  80.9590    12.1775    0.2359     2.4263     5.8070     5.7887     80.0961    1.0000     -999.0000  -999.0000  0.1802     1.0000     -999.0000  0.4475     -999.0000  0.1321     
3599.0356  82.3815    12.1323    0.2344     2.4065     5.8043     5.8021     80.1332    1.0000     -999.0000  -999.0000  0.1729     1.0000     -999.0000  0.4701     -999.0000  0.1453     
3599.1880  84.6959    12.1163    0.2273     2.4161     5.2219     5.1867     80.2884    1.0000     -999.0000  -999.0000  0.1630     1.0000     -999.0000  0.5213     -999.0000  0.1679     
3599.3404  86.9659    12.1176    0.2239     2.4315     5.7141     5.6877     79.8288    1.0000     -999.0000  -999.0000  0.1556     1.0000     -999.0000  0.4927     -999.0000  0.1870     
3599.4928  89.5529    12.1428    0.2233     2.4435     5.7366     5.7536     76.3153    1.0000     -999.0000  -999.0000  0.1499     1.0000     -999.0000  0.5158     -999.0000  0.2068     
3599.6452  90.1925    12.1576    0.2182     2.4516     5.8544     5.8392     73.6436    1.0000     -999.0000  -999.0000  0.1428     1.0000     -999.0000  0.5264     -999.0000  0.2051     
3599.7976  89.9989    12.1656    0.1973     2.4668     6.4428     6.4096     72.5345    1.0000     -999.0000  -999.0000  0.1269     1.0000     -999.0000  0.5621     -999.0000  0.1996     
3599.9500  87.9175    12.1620    0.1727     2.4967     6.9709     6.9279     72.2975    0.8346     -999.0000  -999.0000  0.1092     0.8346     -999.0000  0.6383     -999.0000  0.1812     
3600.1024  88.0649    12.1483    0.1560     2.5352     7.9110     7.8087     71.4011    0.0000     -999.0000  -999.0000  0.0906     0.0000     -999.0000  0.6633     -999.0000  0.2061     
3600.2548  96.2481    12.1496    0.1620     2.5684     12.2424    12.3874    71.2585    0.0000     -999.0000  -999.0000  0.0770     0.0000     -999.0000  0.5478     -999.0000  0.2938     
3600.4072  103.9041   12.1576    0.1719     2.5879     10.1111    10.1244    71.3414    0.0000     -999.0000  -999.0000  0.0732     0.0000     -999.0000  0.7235     -999.0000  0.3584     
3600.5596  114.9633   12.1713    0.2049     2.5806     8.2569     8.1780     72.1884    0.0000     -999.0000  -999.0000  0.0822     0.0000     -999.0000  0.6195     -999.0000  0.4502     
3600.7120  117.9908   12.1413    0.2190     2.5642     6.6389     6.5611     74.1290    0.0000     -999.0000  -999.0000  0.0887     0.0000     -999.0000  0.7077     -999.0000  0.4513     
3600.8644  122.3874   12.1047    0.2151     2.5489     5.3400     5.2744     74.3098    0.0000     -999.0000  -999.0000  0.0871     0.0000     -999.0000  0.8038     -999.0000  0.4667     
3601.0168  121.9862   12.3720    0.1791     2.5524     4.8516     4.7842     75.3125    0.0000     -999.0000  -999.0000  0.0752     0.0000     -999.0000  1.0000     -999.0000  0.3638     
3601.1692  116.0947   12.3130    0.1525     2.5719     6.0918     6.0067     75.3556    0.0000     -999.0000  -999.0000  0.0626     0.0000     -999.0000  0.9544     -999.0000  0.3473     
3601.3216  106.5249   12.2420    0.1458     2.5894     10.4040    10.2760    75.3818    0.0000     -999.0000  -999.0000  0.0626     0.0000     -999.0000  0.7171     -999.0000  0.3159     
3601.4740  100.8002   12.2283    0.1581     2.5933     10.8027    10.6413    75.3896    0.0000     -999.0000  -999.0000  0.0754     0.0000     -999.0000  0.6725     -999.0000  0.2947     
3601.6264  102.9319   12.2180    0.1799     2.5801     9.4139     9.2084     75.5984    0.0000     -999.0000  -999.0000  0.0844     0.0000     -999.0000  0.6241     -999.0000  0.3334     
3601.7788  107.4551   12.2158    0.1925     2.5685     8.8106     8.5647     75.9866    0.0000     -999.0000  -999.0000  0.0835     0.0000     -999.0000  0.6230     -999.0000  0.3673     
3601.9312  109.3065   12.1985    0.1906     2.5686     8.6457     8.3777     75.7105    0.0000     -999.0000  -999.0000  0.0785     0.0000     -999.0000  0.6726     -999.0000  0.3679     
3602.0836  106.9354   12.1860    0.1708     2.5768     8.6013     8.3027     77.0533    0.0000     -999.0000  -999.0000  0.0708     0.0000     -999.0000  0.7728     -999.0000  0.3393     
3602.2360  104.6282   12.2011    0.1679     2.5897     8.9544     8.5330     77.3265    0.0000     -999.0000  -999.0000  0.0700     0.0000     -999.0000  0.7674     -999.0000  0.3341     
3602.3884  108.0523   12.2251    0.1756     2.6043     9.2471     8.7148     78.0590    0.0000     -999.0000  -999.0000  0.0630     0.0000     -999.0000  0.8183     -999.0000  0.3954     
3602.5408  120.5375   12.2548    0.1954     2.6218     7.8706     7.3736     78.5321    0.0000     -999.0000  -999.0000  0.0499     0.0000     -999.0000  1.0000     -999.0000  0.5280     
3602.6932  138.2127   12.2754    0.2075     2.6370     6.2859     5.8744     80.4039    0.0000     -999.0000  -999.0000  0.0375     0.0000     -999.0000  1.0000     -999.0000  0.6556     
3602.8456  151.4218   12.2683    0.2255     2.6468     5.3498     4.9774     81.6973    0.0000     -999.0000  -999.0000  0.0360     0.0000     -999.0000  1.0000     -999.0000  0.7248     
3602.9980  156.4551   12.2638    0.2369     2.6490     4.8715     4.5246     83.6216    0.0000     -999.0000  -999.0000  0.0343     0.0000     -999.0000  1.0000     -999.0000  0.7484     
3603.1504  160.8789   12.2638    0.2457     2.6534     4.4875     4.1623     83.8864    0.0000     -999.0000  -999.0000  0.0232     0.0000     -999.0000  1.0000     -999.0000  0.7775     
3603.3028  163.4173   12.2754    0.2398     2.6618     4.1175     3.8001     83.7931    0.0000     -999.0000  -999.0000  0.0275     0.0000     -999.0000  1.0000     -999.0000  0.7628     
3603.4552  167.7169   12.2914    0.2353     2.6686     4.0743     3.7373     83.7850    0.0000     -999.0000  -999.0000  0.0231     0.0000     -999.0000  1.0000     -999.0000  0.7734     
3603.6076  168.2037   12.2844    0.2443     2.6696     4.3201     3.9559     83.9244    0.0000     -999.0000  -999.0000  0.0141     0.0000     -999.0000  1.0000     -999.0000  0.8052     
3603.7600  165.6607   12.2683    0.2515     2.6666     4.3785     4.0128     84.6439    0.0000     -999.0000  -999.0000  0.0138     0.0000     -999.0000  1.0000     -999.0000  0.8071     
3603.9124  161.5819   12.2638    0.2475     2.6636     4.3818     4.0194     84.4366    0.0000     -999.0000  -999.0000  0.0211     0.0000     -999.0000  1.0000     -999.0000  0.7735     
3604.0648  162.8393   12.2580    0.2258     2.6663     4.4509     4.0852     82.7690    0.0000     -999.0000  -999.0000  0.0242     0.0000     -999.0000  1.0000     -999.0000  0.7142     
3604.2172  167.7705   12.2674    0.2174     2.6701     4.6617     4.2875     81.8897    0.0000     -999.0000  -999.0000  0.0227     0.0000     -999.0000  1.0000     -999.0000  0.7174     
3604.3696  171.3097   12.2719    0.2182     2.6707     4.6030     4.2623     81.8600    0.0000     -999.0000  -999.0000  0.0235     0.0000     -999.0000  1.0000     -999.0000  0.7177     
3604.5220  170.5658   12.2431    0.2173     2.6662     4.3823     4.0761     81.8579    0.0000     -999.0000  -999.0000  0.0278     0.0000     -999.0000  1.0000     -999.0000  0.6974     
3604.6744  168.8075   12.2318    0.2146     2.6503     5.1274     4.7976     81.5615    0.0000     -999.0000  -999.0000  0.0384     0.0000     -999.0000  0.9739     -999.0000  0.6530     
3604.8268  157.2617   12.2318    0.2117     2.6271     7.4791     7.1056     79.8013    0.0000     -999.0000  -999.0000  0.0527     0.0000     -999.0000  0.8266     -999.0000  0.5889     
3604.9792  130.6167   12.2203    0.2161     2.6064     7.5276     7.1396     77.0780    0.0000     -999.0000  -999.0000  0.0771     0.1654     -999.0000  0.7375     -999.0000  0.4400     
3605.1316  101.7312   12.2388    0.2024     2.6053     7.1210     6.7518     73.9697    0.0000     -999.0000  -999.0000  0.1024     1.0000     -999.0000  0.6879     -999.0000  0.2157     
3605.2840  82.9279    12.2536    0.1759     2.6125     7.1747     6.8053     74.6802    0.1654     -999.0000  -999.0000  0.1082     1.0000     -999.0000  0.6723     -999.0000  0.1089     
3605.4364  80.1020    12.2328    0.1706     2.5990     11.6947    11.1686    75.9139    1.0000     -999.0000  -999.0000  0.1130     1.0000     -999.0000  0.4836     -999.0000  0.1281     
3605.5888  83.0092    12.2123    0.1892     2.5771     9.2403     8.9312     74.6834    1.0000     -999.0000  -999.0000  0.1240     1.0000     -999.0000  0.5799     -999.0000  0.1661     
3605.7412  91.2357    12.2251    0.2208     2.5618     5.8590     5.6628     74.6589    1.0000     -999.0000  -999.0000  0.1265     1.0000     -999.0000  0.6403     -999.0000  0.2575     
3605.8936  103.1361   12.1858    0.2362     2.5630     5.3156     5.1475     76.6729    0.8346     -999.0000  -999.0000  0.1101     0.8346     -999.0000  0.6547     -999.0000  0.3728     
3606.0460  118.9562   12.1736    0.2409     2.5529     5.4634     5.3147     77.4724    0.0000     -999.0000  -999.0000  0.0987     0.0000     -999.0000  0.6549     -999.0000  0.4852     
3606.1984  118.2619   12.1758    0.2551     2.5327     5.4783     5.3301     77.2436    0.0000     -999.0000  -999.0000  0.1210     0.1654     -999.0000  0.5659     -999.0000  0.4116     
3606.3508  106.8140   12.1873    0.2469     2.5170     5.4130     5.2772     77.5096    0.0000     -999.0000  -999.0000  0.1300     1.0000     -999.0000  0.5851     -999.0000  0.2958     
3606.5032  91.9327    12.2148    0.2128     2.5207     5.3251     5.2504     77.4674    0.0000     -999.0000  -999.0000  0.1246     1.0000     -999.0000  0.6779     -999.0000  0.1803     
3606.6556  86.2612    12.2238    0.1689     2.5299     5.4073     5.2689     77.4414    0.0000     -999.0000  -999.0000  0.1023     1.0000     -999.0000  0.7937     -999.0000  0.1670     
3606.8080  85.5064    12.2180    0.1554     2.5449     8.2181     7.9934     77.3725    0.0000     -999.0000  -999.0000  0.1006     1.0000     -999.0000  0.6335     -999.0000  0.1688     
3606.9604  87.5916    12.2158    0.1813     2.5734     7.2971     7.1263     77.5425    0.0000     -999.0000  -999.0000  0.1082     1.0000     -999.0000  0.6878     -999.0000  0.2162     
3607.1128  101.2536   12.2734    0.2076     2.5999     5.7912     5.6564     77.6873    0.0000     -999.0000  -999.0000  0.0879     0.8346     -999.0000  0.8087     -999.0000  0.3839     
3607.2652  125.9032   12.3074    0.2242     2.5986     5.5617     5.4159     77.7923    0.0000     -999.0000  -999.0000  0.0683     0.0000     -999.0000  0.8650     -999.0000  0.5777     
3607.4176  136.3204   12.2716    0.2250     2.5769     5.5883     5.4384     77.8181    0.0000     -999.0000  -999.0000  0.0769     0.0000     -999.0000  0.7834     -999.0000  0.5500     
3607.5700  127.7424   12.2213    0.2138     2.5670     5.6224     5.4258     77.6956    0.0000     -999.0000  -999.0000  0.0806     0.1654     -999.0000  0.8108     -999.0000  0.4604     
3607.7224  105.0757   12.2078    0.1845     2.5578     5.8581     5.6839     77.7685    0.0000     -999.0000  -999.0000  0.0928     1.0000     -999.0000  0.7995     -999.0000  0.2522     
3607.8748  88.3963    12.2020    0.1536     2.5379     6.7859     6.6357     77.2458    0.1654     -999.0000  -999.0000  0.1006     1.0000     -999.0000  0.7089     -999.0000  0.1536     
3608.0272  82.1176    12.1653    0.1393     2.5089     8.8503     8.6958     76.6324    1.0000     -999.0000  -999.0000  0.1090     1.0000     -999.0000  0.5911     -999.0000  0.1257     
3608.1796  80.4311    12.1460    0.1423     2.4944     7.8596     7.6889     75.6533    1.0000     -999.0000  -999.0000  0.1151     1.0000     -999.0000  0.6480     -999.0000  0.1239     
3608.3320  82.5598    12.1323    0.1476     2.4873     6.9301     6.7243     76.1213    1.0000     -999.0000  -999.0000  0.1163     1.0000     -999.0000  0.6482     -999.0000  0.1512     
3608.4844  85.1779    12.1336    0.1562     2.4845     6.6355     6.4142     75.6340    1.0000     -999.0000  -999.0000  0.1179     1.0000     -999.0000  0.6405     -999.0000  0.1731     
3608.6368  88.3116    12.1473    0.1639     2.4881     6.5505     6.2884     76.4006    1.0000     -999.0000  -999.0000  0.1163     1.0000     -999.0000  0.6320     -999.0000  0.2091     
3608.7892  94.8904    12.1403    0.1839     2.4931     6.6398     6.3681     79.4523    1.0000     -999.0000  -999.0000  0.1161     1.0000     -999.0000  0.5903     -999.0000  0.2788     
3608.9416  103.7888   12.1358    0.2034     2.5030     6.4744     6.1731     80.8766    0.8346     -999.0000  -999.0000  0.1066     0.8346     -999.0000  0.6229     -999.0000  0.3754     
3609.0940  121.1242   12.1300    0.2262     2.5530     5.8886     5.5600     82.9166    0.0000     -999.0000  -999.0000  0.0751     0.0000     -999.0000  0.8040     -999.0000  0.5484     
3609.2464  139.5760   12.1508    0.2335     2.6226     5.0063     4.8197     82.9304    0.0000     -999.0000  -999.0000  0.0367     0.0000     -999.0000  1.0000     -999.0000  0.7000     
3609.3988  156.6274   12.2202    0.2373     2.6820     4.7741     4.4802     82.9304    0.0000     -999.0000  -999.0000  0.0103     0.0000     -999.0000  1.0000     -999.0000  0.8210     
3609.5512  163.4594   12.2007    0.2391     2.6942     4.7957     4.4370     82.8330    0.0000     -999.0000  -999.0000  0.0105     0.0000     -999.0000  1.0000     -999.0000  0.8202     
3609.7036  163.3978   12.1723    0.2421     2.6901     4.8988     4.4917     82.5430    0.0000     -999.0000  -999.0000  0.0099     0.0000     -999.0000  1.0000     -999.0000  0.8231     
3609.8560  161.4750   12.1707    0.2485     2.6843     4.8795     4.4967     84.2714    0.0000     -999.0000  -999.0000  0.0123     0.0000     -999.0000  1.0000     -999.0000  0.8131     
3610.0084  158.8332   12.1804    0.2609     2.6739     4.7586     4.3425     84.8009    0.0000     -999.0000  -999.0000  0.0167     0.0000     -999.0000  1.0000     -999.0000  0.7968     
3610.1608  160.2693   12.1780    0.2604     2.6623     4.6358     4.2832     85.0314    0.0000     -999.0000  -999.0000  0.0119     0.0000     -999.0000  1.0000     -999.0000  0.8143     
3610.3132  166.1767   12.1931    0.2591     2.6505     4.7125     4.4117     85.0296    0.0000     -999.0000  -999.0000  0.0230     0.0000     -999.0000  1.0000     -999.0000  0.7801     
3610.4656  168.5958   12.2286    0.2478     2.6198     4.7975     4.5161     85.0520    0.0000     -999.0000  -999.0000  0.0633     0.0000     -999.0000  0.9608     -999.0000  0.6715     
3610.6180  161.9747   12.2225    0.2456     2.5690     4.7589     4.4986     85.0272    0.0000     -999.0000  -999.0000  0.0911     0.0000     -999.0000  0.7475     -999.0000  0.5670     
3610.7704  145.1945   12.1640    0.2212     2.5168     4.9804     4.7635     84.5072    0.1654     -999.0000  -999.0000  0.1099     0.1654     -999.0000  0.6544     -999.0000  0.3854     
3610.9228  132.8284   12.1438    0.1843     2.4923     6.6164     6.4696     81.0362    1.0000     -999.0000  -999.0000  0.1115     1.0000     -999.0000  0.5657     -999.0000  0.2576     
3611.0752  118.6898   12.1496    0.1517     2.4863     8.5234     8.9619     77.5292    1.0000     -999.0000  -999.0000  0.1096     1.0000     -999.0000  0.5303     -999.0000  0.1728     
3611.2276  105.6148   12.1288    0.1358     2.4826     9.0424     9.8428     74.0550    1.0000     -999.0000  -999.0000  0.1106     1.0000     -999.0000  0.5379     -999.0000  0.1406     
3611.3800  87.7704    12.1399    0.1322     2.4792     9.1378     9.9819     73.8511    1.0000     -999.0000  -999.0000  0.1126     1.0000     -999.0000  0.5313     -999.0000  0.1268     
3611.5324  78.4118    12.1334    0.1306     2.4748     9.3471     10.2178    73.7423    1.0000     -999.0000  -999.0000  0.1176     1.0000     -999.0000  0.5235     -999.0000  0.0839     
3611.6848  73.2176    12.1336    0.1273     2.4728     9.4733     10.3787    73.7216    1.0000     -999.0000  -999.0000  0.1203     1.0000     -999.0000  0.5261     -999.0000  0.0514     
3611.8372  74.3272    12.1473    0.1280     2.4715     9.5582     10.4787    73.7366    1.0000     -999.0000  -999.0000  0.1179     1.0000     -999.0000  0.5148     -999.0000  0.0809     
3611.9896  78.2465    12.1403    0.1254     2.4714     10.0483    11.0850    73.5010    1.0000     -999.0000  -999.0000  0.1139     1.0000     -999.0000  0.4941     -999.0000  0.1032     
3612.1420  83.6264    12.1358    0.1288     2.4738     11.3413    12.8230    72.4279    1.0000     -999.0000  -999.0000  0.1125     1.0000     -999.0000  0.4531     -999.0000  0.1228     
3612.2944  85.9657    12.1243    0.1266     2.4793     10.8981    12.5464    72.0472    1.0000     -999.0000  -999.0000  0.1092     1.0000     -999.0000  0.4920     -999.0000  0.1193     
3612.4468  82.4962    12.1198    0.1251     2.4828     10.6382    12.2771    71.9174    1.0000     -999.0000  -999.0000  0.1079     1.0000     -999.0000  0.4980     -999.0000  0.1170     
3612.5992  79.2156    12.1227    0.1161     2.4840     10.5929    12.2290    71.8786    1.0000     -999.0000  -999.0000  0.1058     1.0000     -999.0000  0.5282     -999.0000  0.0891     
3612.7516  77.9247    12.1152    0.1121     2.4890     10.4957    12.1191    71.8829    1.0000     -999.0000  -999.0000  0.1026     1.0000     -999.0000  0.5414     -999.0000  0.0998     
3612.9040  80.8252    12.1348    0.1141     2.4941     10.4303    12.0472    71.8646    1.0000     -999.0000  -999.0000  0.1021     1.0000     -999.0000  0.5409     -999.0000  0.1092     
3613.0564  83.7808    12.1380    0.1138     2.4865     10.2442    11.8395    71.8036    1.0000     -999.0000  -999.0000  0.1091     1.0000     -999.0000  0.5280     -999.0000  0.0826     
3613.2088  84.0110    12.1185    0.1158     2.4656     10.0566    11.4838    71.6028    1.0000     -999.0000  -999.0000  0.1206     1.0000     -999.0000  0.4911     -999.0000  0.0497     
